"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Morning workout ☀️","14 Sep 2025, 10:40","14 Sep 2025, 11:27","","Dumbbell Row",,"",3,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Pull Up",,"",0,"normal",,5,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Pull Up",,"",1,"normal",,5,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Pull Up",,"",2,"normal",,3,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Incline Bench Press (Dumbbell)",,"",0,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Incline Bench Press (Dumbbell)",,"",1,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Incline Bench Press (Dumbbell)",,"",2,"normal",36,8,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bicep Curl (Dumbbell)",,"",0,"normal",36,6,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bicep Curl (Dumbbell)",,"",1,"normal",36,6,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Hammer Curl (Dumbbell)",,"",0,"normal",36,6,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Hammer Curl (Dumbbell)",,"",1,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Hammer Curl (Dumbbell)",,"",2,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Dumbbell Row",,"",0,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Dumbbell Row",,"",1,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Dumbbell Row",,"",2,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Dumbbell Row",,"",3,"normal",36,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bench Press (Barbell)",,"",0,"normal",50,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Bench Press (Barbell)",,"",1,"normal",50,6,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Preacher Curl (Barbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Preacher Curl (Barbell)",,"",1,"normal",25,4,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Decline Crunch (Weighted)",,"",0,"normal",10,12,,,
"Afternoon workout 💪","13 Sep 2025, 12:01","13 Sep 2025, 13:08","","Decline Crunch (Weighted)",,"",1,"normal",10,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bench Press (Barbell)",,"",3,"normal",60,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Incline Bench Press (Dumbbell)",,"",0,"normal",36,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Incline Bench Press (Dumbbell)",,"",1,"normal",36,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Incline Bench Press (Dumbbell)",,"",2,"normal",36,8,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Lateral Raise (Dumbbell)",,"",0,"normal",16,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Lateral Raise (Dumbbell)",,"",1,"normal",16,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Lateral Raise (Dumbbell)",,"",2,"normal",16,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Lateral Raise (Dumbbell)",,"",3,"normal",16,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Chest Fly (Dumbbell)",,"",0,"normal",24,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Chest Fly (Dumbbell)",,"",1,"normal",24,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Chest Fly (Dumbbell)",,"",2,"normal",24,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Chest Fly (Dumbbell)",,"",3,"normal",24,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Pull Up",,"",0,"normal",,5,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Pull Up",,"",1,"normal",,5,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Pull Up",,"",2,"normal",,2,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Dumbbell)",,"",0,"normal",36,8,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Dumbbell)",,"",1,"normal",36,8,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Bicep Curl (Dumbbell)",,"",2,"normal",36,4,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Hammer Curl (Dumbbell)",,"",0,"normal",32,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Hammer Curl (Dumbbell)",,"",1,"normal",32,10,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Crunch (Weighted)",,"",0,"normal",10,12,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Crunch (Weighted)",,"",1,"normal",10,12,,,
"Push","12 Sep 2025, 06:51","12 Sep 2025, 07:54","","Decline Crunch (Weighted)",,"",2,"normal",10,12,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Pull Up",,"",0,"normal",,5,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Pull Up",,"",1,"normal",,5,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Decline Crunch (Weighted)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Decline Crunch (Weighted)",,"",1,"normal",10,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Decline Crunch (Weighted)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","10 Sep 2025, 13:24","10 Sep 2025, 13:48","","Preacher Curl (Barbell)",,"",0,"normal",,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Pull Up",,"",0,"normal",,5,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Pull Up",,"",1,"normal",,5,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bench Press (Barbell)",,"",2,"normal",60,4,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bench Press (Barbell)",,"",3,"normal",60,2,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Hammer Curl (Dumbbell)",,"",0,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Hammer Curl (Dumbbell)",,"",1,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Hammer Curl (Dumbbell)",,"",2,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Dumbbell Row",,"",0,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Dumbbell Row",,"",1,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Dumbbell Row",,"",2,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Dumbbell Row",,"",3,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,6,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Incline Bench Press (Dumbbell)",,"",3,"normal",32,8,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Decline Crunch (Weighted)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Decline Crunch (Weighted)",,"",1,"normal",10,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Decline Crunch (Weighted)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","9 Sep 2025, 14:47","9 Sep 2025, 15:36","","Bicep Curl (Barbell)",,"",0,"normal",20,20,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Pull Up",,"",0,"normal",,5,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Pull Up",,"",1,"normal",,4,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bench Press (Barbell)",,"",0,"normal",60,5,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bench Press (Barbell)",,"",3,"normal",60,3,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bicep Curl (Barbell)",,"",1,"normal",25,10,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bicep Curl (Barbell)",,"",2,"normal",30,8,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Bicep Curl (Barbell)",,"",3,"normal",30,8,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Decline Crunch (Weighted)",,"",0,"normal",10,10,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Decline Crunch (Weighted)",,"",1,"normal",10,10,,,
"Morning workout ☀️","8 Sep 2025, 10:40","8 Sep 2025, 10:57","","Decline Crunch (Weighted)",,"",2,"normal",10,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Pull Up",,"",0,"normal",,5,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Pull Up",,"",1,"normal",,4,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","EZ Bar Biceps Curl",,"",0,"normal",30,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","EZ Bar Biceps Curl",,"",1,"normal",30,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","EZ Bar Biceps Curl",,"",2,"normal",30,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","EZ Bar Biceps Curl",,"",3,"normal",30,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Hammer Curl (Dumbbell)",,"",0,"normal",32,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Hammer Curl (Dumbbell)",,"",1,"normal",32,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Decline Crunch (Weighted)",,"",0,"normal",10,10,,,
"Morning workout ☀️","7 Sep 2025, 10:22","7 Sep 2025, 11:01","","Decline Crunch (Weighted)",,"",1,"normal",10,10,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Pull Up",,"",0,"normal",,5,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Pull Up",,"",1,"normal",,4,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Decline Crunch (Weighted)",,"",0,"normal",10,12,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Decline Crunch (Weighted)",,"",1,"normal",10,10,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Decline Crunch (Weighted)",,"",2,"normal",10,5,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","EZ Bar Biceps Curl",,"",0,"normal",30,10,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","EZ Bar Biceps Curl",,"",1,"normal",30,10,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","EZ Bar Biceps Curl",,"",2,"normal",30,10,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","EZ Bar Biceps Curl",,"",3,"normal",30,5,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Bench Press (Barbell)",,"",1,"normal",60,5,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Morning workout ☀️","6 Sep 2025, 11:05","6 Sep 2025, 11:47","","Bench Press (Barbell)",,"",3,"normal",60,3,,,
